ctoi_alias,pl_pnum,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
422838133.01,1,0,23.829473,72.936844,-5.951,1.354,2460644.06098,5.3089937,5.876,531.0,3.29803,2090.71,1883.0,9.68129,239.945,6927.0,4.18,1.65
279212407.01,1,0,25.690461,65.895769,26.394,-12.294,2458971.41863,28.6620782,4.351,2600.0,12.4971,119.851,921.0,9.98272,255.917,6280.0,4.05,1.72
17416749.01,1,0,242.201,35.691135,-8.05,-26.801,2458956.56894,2.34483,1.417,370.0,4.2647,580.577,1367.0,8.63532,186.825,6398.0,3.89,2.13
236387002.01,1,1,244.429882,26.304211,-29.295,6.824,2460442.055186,7.2008611,2.03,50063.0,12.0629,9.67439,491.0,10.3978,31.4006,3606.0,4.74,0.5
389900760.01,1,1,23.507315,65.513988,306.282,-215.531,2458795.822874,5.7998189,1.014374,8567.3390223,2.6346124,3.7367095,354.6027378,12.8233,32.1755,3179.0,4.99978,0.240233
311408969.01,1,1,264.27351,25.731147,7.393,-8.116,2459767.525934,3.5852284,3.0197224,16909.228538,14.5431829,547.1719916,1233.5328348,12.658,511.388,5852.0,4.40684,1.06725
159742538.01,1,1,268.304336,37.21174,-6.482,-20.855,2459767.927156,3.5539283,3.6341388,9368.3887704,21.2028076,2276.2950187,1761.6794429,11.1116,515.98,6184.0,3.9042,2.0085199
116242971.01,1,1,267.640491,36.570176,-0.136,-10.962,2460505.171214,5.0316347,5.265,4912.0,15.3999,1248.65,1656.0,10.1213,368.03,6350.0,3.87,2.16
116264089.01,1,1,268.029111,37.546327,-24.529,34.809,2459391.063502,1.306188,1.4177746,24746.2794438,16.758883,1025.5021895,1443.2894048,11.7213,231.337,5489.0,4.59342,0.820181
21744120.01,1,1,256.346376,33.012325,-14.073,-36.689,2458983.744992,5.5080682,2.6399995,21584.7573167,10.7299795,82.2406616,768.0533689,11.733,161.4,4790.0,4.58765,0.740113
21832928.01,1,1,256.9818,32.105303,-162.014,-42.123,2458987.266354,16.3413889,5.3764481,372.0970618,2.629079,86.231465,777.2060824,6.6813,36.578,5991.11,4.37711,1.12506
101721385.01,1,1,260.116172,38.242168,2.241,-6.714,2459762.100336,4.627664,2.306,6190.0,14.3694,1038.78,1581.0,9.54417,222.663,6727.6,4.22,1.55
320798691.01,1,1,271.537672,26.426606,-7.437,-13.402,2459010.827728,5.0052605,4.9057646,7641.404098,13.6314528,746.902456,1333.3240765,11.0269,344.05,6115.0,4.16703,1.46701
27848472.01,1,1,278.631741,35.661431,-6.069,-21.745,2460338.136034,1.8468345,2.565,13237.0,16.4012,1845.3,1825.0,10.1058,231.161,6352.0,4.27,1.36
358516596.01,1,1,283.305449,24.127248,-14.583,-31.197,2459391.154184,3.2440454,3.6774272,15011.9381969,21.0498466,983.3097556,1428.2108779,10.2025,197.572,5703.0,4.16,1.38951
75878355.01,1,1,271.935501,39.072927,54.371,-283.05,2460496.590963,9.2292078,2.817,1606.0,3.21883,37.6631,690.0,7.7945,22.6202,4406.0,4.50428,0.77
75878355.02,2,1,271.935501,39.072927,54.371,-283.05,2460485.79438,95.8531625,5.024,5975.0,5.95763,2.69104,356.0,7.7945,22.6202,4406.0,4.50428,0.77
76419763.01,1,1,274.405533,36.621462,11.866,6.031,2459414.394742,2.7884723,2.9462464,14467.6854046,13.9432645,850.6754194,1377.4020358,11.3998,303.336,5833.0,4.35385,1.12956
336128819.01,1,1,281.176343,36.563132,-33.8,177.358,2459394.593726,7.8519082,1.6318726,3873.9591492,2.1705803,4.8904688,379.2777558,11.7371,33.3631,3384.0,4.87998,0.34388
336267424.01,1,0,281.6619,41.56002,1.395,-7.478,2458684.221959,1.4821845,2.5956827,16269.2562793,27.5079498,4005.675856,2029.0310837,12.5466,772.026,6835.31,4.37191,1.31284
308172249.01,1,1,267.284885,29.879043,-18.197,-12.092,2459768.65359,1.4013784,1.7042715,19735.2001267,13.9977478,917.4100949,1403.6558119,12.4197,298.214,4984.0,4.41028,0.934977
399860444.01,1,1,286.808526,49.316421,5.219,1.619,2459012.510963,2.4706114,1.794486,14310.7159758,13.7703405,817.5658193,1363.7991993,10.854,215.32,5854.0,4.45,1.01613
287256467.01,1,1,258.762346,18.340345,52.121,-98.334,2460453.432236,18.2616878,3.434,971.0,2.85973,57.4643,767.0,8.8975,77.682,5674.0,4.49483,0.94
88992642.01,1,1,263.758075,40.695043,-6.512,-3.281,2460470.361827,10.2611329,7.369,1900.0,12.2521,515.939,1327.0,8.55942,224.731,6202.0,3.63,2.78
158916431.01,1,0,269.989998,29.655175,-1.546,-8.573,2459765.039868,5.8924856,3.134,4530.0,17.4655,1958.56,1853.0,9.9094,402.908,7272.0,4.0,2.13
233569098.01,1,0,281.814167,64.806519,1.784,26.175,2458693.42328,23.48522,3.546,6020.0,14.0152,62.0856,782.0,10.6746,299.668,5930.0,4.11,1.51
230267547.01,1,0,264.591131,18.473875,7.895,10.06,2459768.269102,2.2263798,2.863,1270.0,6.51393,2064.9,1877.0,10.4288,370.536,6446.3,4.03,1.84
23389848.01,1,0,275.117976,30.85588,3.331,17.336,2459014.36854,15.64643,7.75,6010.0,16.1126,323.367,1181.0,10.142,277.934,5660.0,3.86,1.95
395393265.01,1,1,26.338972,77.790123,27.643,-11.634,2459883.441847,3.3772835,3.6434514,7216.4961357,15.3058361,2195.7879328,1745.8918919,10.7053,303.006,6688.0,4.11,1.73235
406855039.01,1,0,274.87052,71.248626,-2.157,18.334,2459391.951972,2.7180835,6.1842922,329.1728205,4.2423946,3009.1075587,1888.9879062,9.54581,238.675,5668.0,3.76,2.1805999
428787891.01,1,1,71.028148,84.364265,-10.783,15.218,2459768.102761,3.8240826,2.5172521,10096.1098633,16.0547024,1005.8946259,1436.3420387,10.6611,296.46,6243.0,4.24,1.38719
461591646.01,1,1,5.800269,84.452839,22.255,-1.251,2459913.983994,3.7246883,3.078,3320.0,10.8811,686.503,1426.0,10.9939,416.077,6144.0,4.02,1.74
298495970.01,1,0,261.71771,25.84927,-45.633,-11.332,2459764.110052,8.4249043,2.311,21600.0,15.0361,92.8193,864.0,10.7033,178.43,5756.0,4.51,0.93
342642208.01,1,1,276.810053,20.526887,-43.997,7.891,2459758.586312,8.6007557,3.304,5090.0,10.7988,81.4989,837.0,10.1669,198.473,5389.0,4.06,1.5
55652896.01,1,1,73.980013,-63.26033,-22.699,-56.352,2458331.488563,34.5059318,3.8206653,17387.9834231,10.4625162,9.5814512,448.7222169,11.5748,177.945,5025.77,4.66348,0.801736
55652896.02,2,1,73.980013,-63.26033,-22.699,-56.352,2459340.904719,17.3890454,2.6516541,2971.7532268,6.4840125,23.8921547,563.8759593,11.5748,177.945,5025.77,4.66348,0.801736
366563452.01,1,0,304.444709,77.166678,6.846,116.832,2459767.160908,1.5873866,1.51,110.0,1.09083,466.553,1294.0,9.5998,73.1018,5028.0,4.55,0.81
284564230.01,1,0,291.524023,58.510182,15.653,22.844,2460656.816106,12.9773004,4.391,997.0,7.75284,1521.69,1740.0,10.2182,315.323,6610.0,4.14,1.66
160162987.01,1,0,242.364094,84.491119,0.046,49.478,2459441.746048,23.0531698,1.228,2940.0,9.12613,7.85406,466.0,10.7791,232.304,5752.0,4.3,1.19
364075352.01,1,0,306.223028,74.837343,-4.544,5.466,2458772.93351,37.83633,5.713,8240.0,13.5094,80.1971,833.0,10.9591,310.885,6641.0,4.38,1.26
260043723.01,1,0,91.608698,-58.953703,17.646,-11.08,2460203.94664,3.1385875,3.541,584.0,4.70639,17444.7,3201.0,8.735,142.018,6278.0,4.08153,1.55
293567206.01,1,0,145.799111,87.86853,-24.463,-70.699,2460311.597247,0.6856225,0.751,723.0,3.35129,2492.49,1968.0,10.4929,185.849,5829.0,4.41,1.06
405717754.01,1,1,286.243446,50.040367,3.053,3.235,2459770.377734,4.4379727,4.7176624,16222.5125043,20.3565337,944.8725135,1414.0444235,12.9614,881.386,5967.0,4.08,1.5696599
123495874.01,1,1,282.629633,46.323281,-3.546,-11.776,2459776.680872,7.8914271,4.2653156,9822.0002486,12.9299942,278.9767986,1042.3456808,12.9934,722.795,5883.0,4.25,1.27992
123233041.01,1,1,281.288134,42.451098,2.196,3.841,2459445.304166,3.5224751,3.2804955,8602.325645,15.9014832,1423.8679407,1566.7048126,13.1448,1021.87,6179.0,4.11,1.5817
164892194.01,1,1,285.240829,46.668241,-3.003,0.193,2459392.686784,3.024111,2.7209657,7558.6411086,12.0899079,1227.3844251,1509.6104781,13.4633,1005.84,6041.0,4.22,1.36388
237913194.01,1,1,22.445812,-60.73991,18.053,10.523,2459062.422964,15.1689723,2.0633315,7818.5475582,11.7952966,83.3855897,770.7126737,11.4864,306.063,5713.0,4.34,1.12898
268823307.01,1,1,299.407034,44.035039,-0.202,-3.238,2459444.706868,3.5484481,4.5123025,7022.0056891,15.2165016,1875.0117415,1678.3044553,12.7655,899.777,6295.0,4.03,1.78185
176956893.01,1,1,100.833125,-66.947656,2.327,4.494,2459036.618741,6.9067868,6.6850674,1751.7778572,13.4176028,1864.9741402,1676.0537927,11.4057,788.317,5731.8,3.65,3.1513801
260609205.01,1,0,97.453898,-57.254816,-4.207,5.827,2460184.852236,4.4617755,5.4532494,18854.6431909,31.9660922,2086.0189812,1723.6509122,12.7222,1131.15,6354.0,4.24472,2.23892
401604346.01,1,1,313.691232,-72.80464,-2.376,-0.809,2459037.564542,2.1223673,1.5855365,8056.3340252,12.9814367,1534.9059997,1596.3943994,11.3996,337.064,6079.0,4.33912,1.19653
372172128.01,1,1,312.340074,-70.485072,16.357,-19.981,2459036.508778,1.1953968,1.5752293,1127.2344564,3.5030245,2072.5203184,1720.8556767,11.3643,259.947,5728.0,4.4217,1.02917
389352124.01,1,1,311.042756,-39.225486,30.468,-57.355,2460148.5999,4.954648,3.639,7357.0,13.0889,612.686,1386.0,9.0532,162.303,6562.0,4.24,1.47
100566492.01,1,1,309.511234,-48.462083,5.826,-4.801,2459040.905327,4.9549631,5.9565174,8236.2566801,18.4504689,1489.5542795,1584.4693148,11.117,523.756,6282.4,3.92936,1.99207
369455629.01,1,1,311.673345,-41.820983,30.957,-21.65,2459038.510574,3.3771114,2.4508029,4515.155077,8.6110106,756.2609502,1337.4811458,11.4513,327.602,5614.86,4.21917,1.28017
150098860.01,1,1,91.799699,-61.99721,-17.815,-68.361,2460175.494403,10.6953083,2.044,920.0,2.84818,66.8553,796.0,9.6878,90.7402,5272.71,3.98846,0.88
358107516.01,1,1,51.228421,-73.957546,-10.809,6.495,2459041.912359,11.9124942,3.7520869,19304.2778014,11.3754057,42.7254261,652.0656914,12.173,235.933,5064.0,4.53576,0.823883
467971286.01,1,1,289.297427,-60.89176,8.699,-17.887,2459037.141234,2.2250514,2.3678871,13144.590055,10.0926189,470.7466523,1188.0003255,13.191,414.537,5103.0,4.48023,0.883426
260298958.01,1,0,94.315682,-56.509859,-2.397,27.724,2459036.525582,0.8891483,1.1970992,44722.5890994,14.8249782,280.571145,1043.8317455,15.0804,409.034,3653.0,4.60969,0.649887
381856447.01,1,1,322.253764,-58.836147,107.107,11.185,2459037.77354,1.7690121,1.0172953,10110.2139841,10.5045599,313.4011658,1073.1116296,10.7218,91.299,4683.0,4.62,0.701795
90850770.01,1,1,307.596693,-44.887618,15.994,-25.723,2459043.770189,8.000489,4.6706895,4606.7419685,10.9709265,455.1446051,1178.0320316,10.9651,373.345,6146.0,4.12,1.55738
316937670.01,1,0,356.492464,-56.344047,269.66,145.156,2458325.342966,0.62425,0.774288,954.060325,1.671618,353.894099,1106.2112728,12.1535,50.1632,3765.0,4.75169,0.525
212253390.01,1,1,308.539086,-29.672613,81.508,-116.589,2459038.108613,3.0911721,1.9714799,349.193899,1.666703,295.0992437,1057.0895356,9.2551,70.2932,5253.0,4.54958,0.834386
425561347.01,1,1,286.073121,-32.354279,-8.233,-6.052,2459040.86632,5.7772122,2.56341,1470.3821261,2.8693434,75.3605118,751.4597253,9.977,70.9015,4882.7,4.6,0.729818
61733521.01,1,0,289.018075,-46.480756,50.01,-29.553,2458655.87771,3.36296,2.594,750.0,2.69668,414.8,1257.0,10.8911,167.24,5420.0,4.5,0.9
326453034.01,1,0,339.677571,-25.631849,-20.712,-26.846,2458355.95751,14.445918,1.533311,1273.806981,3.290507,37.1099416,629.4950471,10.2733,365.053,5063.0,4.48439,0.87237
394722182.01,1,1,20.166011,-86.979965,-3.719,-7.732,2459389.337457,3.5315897,2.689,7230.0,14.2116,551.242,1349.0,10.8673,355.59,6209.0,4.09,1.62
389238529.01,1,0,302.999475,-37.561663,-15.798,-13.701,2459036.5003,0.49642,0.572,1000.0,5.57222,2758.3,2018.0,10.9987,416.129,7000.0,4.33,1.41
98494121.01,1,0,290.986777,-36.910419,68.354,-7.2,2458659.34688,3.06555,2.483,2920.0,5.41363,1605.05,1763.0,10.9931,123.796,5285.0,4.7,0.71
349786918.01,1,0,113.043495,-65.811395,16.2,50.797,2460012.788541,2.9663437,4.44,206.0,2.02837,2291.32,1927.0,9.9676,226.06,5807.0,4.14,1.59
264303333.01,1,0,296.355007,67.310971,-26.099,-23.123,2460367.057256,0.8153098,1.373,189.0,1.19041,2785.3,2023.0,10.1583,142.086,5729.0,4.47487,0.97
367855829.01,1,0,276.868143,73.264575,9.712,17.41,2458714.619721,85.4244796,3.6658465,1134.2233028,4.4208054,10.9176682,463.6093885,9.9558,172.284,5697.0,4.21712,1.29609
198485881.01,1,1,194.739614,77.661716,-35.993,31.425,2459606.202888,35.1896444,3.3254029,4524.9353925,2.2253696,0.6703132,230.7752258,12.9672,57.7911,3446.0,4.89707,0.326932
219821826.01,1,0,268.029535,62.79094,14.2,-7.692,2459659.732563,9.6799809,1.806,15870.0,14.6081,31.1433,658.0,12.2169,455.408,5980.0,4.39,1.11
232568235.01,1,1,247.667,49.046789,-25.3,61.392,2460423.375669,0.3524597,0.578,305.0,1.76224,1844.98,1825.0,9.75874,101.251,5432.0,4.51,0.9
8348911.01,1,1,245.28004,31.577041,47.468,37.877,2458957.9252,2.326343,1.2195051,4153.6144436,1.9763187,15.1203939,502.933455,13.5042,51.6004,3244.0,4.97167,0.261162
441798995.01,1,0,264.147896,77.126216,5.414,21.959,2458683.350647,1.4206036,1.6483243,448.0101837,1.1974247,148.490368,890.3162916,11.9521,82.1896,3872.0,4.69525,0.548484
289164482.01,1,1,277.459311,40.541412,-14.919,88.063,2458685.367259,2.6796164,0.9028948,827.5423687,1.8334769,83.7078249,771.4561825,10.3543,48.876,3943.0,4.62547,0.63072
77044471.01,1,1,358.558844,-30.013038,20.321,-2.07,2459089.518331,2.6865041,2.5524772,12250.4189724,13.7470239,994.8105653,1432.3687809,13.2576,757.044,5738.0,4.23836,1.18274
198211976.01,1,0,248.333273,63.524496,-56.427,109.157,2458683.724447,0.4018586,1.5779753,111.3648011,0.5525072,568.7058283,1245.4940849,11.2076,49.7627,3621.0,4.7197,0.520283
115446313.01,1,0,252.471891,47.316983,-4.311,43.332,2460471.356355,4.9707023,2.586,487.0,2.38733,328.783,1186.0,9.88372,174.932,6109.0,4.33438,1.21
329148988.01,1,1,332.563264,58.706093,21.263,-20.874,2458747.184629,27.2672016,2.4164839,1154.3278885,1.5781136,1.6051398,287.0767134,11.3078,42.409,3546.0,4.77262,0.460014
120610833.01,1,1,5.237757,-35.998465,52.895,-46.888,2458354.773243,3.1260778,1.7185367,11383.7527081,10.9257115,328.1564535,1085.5253926,11.5005,211.196,5100.0,4.4651,0.874706
160074939.01,1,0,346.319169,-36.945639,14.666,-24.892,2458366.329788,13.340145,4.611198,589.893526,3.929267,268.2186408,1032.1480322,8.7435,140.941,6467.0,4.16063,1.57943
197959526.01,1,0,348.296702,-53.832813,18.654,-1.63,2459061.885478,0.7196291,1.474746,4971.1456595,12.2917419,14474.6698966,2797.5117326,11.8199,643.988,6454.0,4.3,1.69458
204376737.01,1,1,348.157128,-22.674125,-23.305,-36.895,2458357.394744,3.3610013,2.5685869,24081.7810523,12.7400071,273.0272959,1036.7433695,11.4779,197.119,5375.0,4.49371,0.817705
61980227.01,1,0,335.53692,-30.763927,7.437,-10.931,2459064.594292,3.0958985,1.8584684,10354.9916952,19.2443952,1246.3528431,1515.409487,12.0516,539.486,6764.0,4.3,1.25844
349488688.02,2,1,253.784885,20.491524,14.755,44.689,2458994.287456,11.6207544,5.6290584,486.0090375,3.207554,239.281495,1003.1064616,8.40302,107.898,6329.0,4.24509,1.39619
402026209.01,1,1,353.562915,-42.061779,9.874,-87.518,2458355.184421,1.3382314,2.1560676,27137.0920051,14.8542602,1188.6218545,1497.5477444,11.8295,267.206,5436.0,4.46024,0.894974
300812741.01,1,1,116.973103,-71.001967,7.873,-53.309,2459037.417539,20.2254946,2.2719961,712.14897,1.9090249,10.4016117,458.0310383,10.0534,59.861,4465.0,4.6,0.697547
300812741.02,2,1,116.973103,-71.001967,7.873,-53.309,2460160.451337,11.3071786,2.824,264.0,1.02968,18.9311,581.0,10.0534,59.861,4465.0,4.6,0.7
293527670.01,1,0,352.192845,-76.636896,37.027,-37.079,2459086.60982,0.98656,0.724,390.0,3.78687,574.294,1363.0,10.3338,238.68,5522.0,3.99,1.64
394287035.01,1,1,31.690742,-81.247376,31.804,-1.677,2459356.607647,17.1019622,3.357,11430.0,10.1067,20.0982,589.0,11.584,231.782,5302.3,4.4,0.93
180991313.01,1,1,172.858645,-41.689518,-13.442,2.269,2459329.30801,2.2088214,2.544,7770.0,11.6656,1052.08,1586.0,11.8699,416.784,5960.4,4.27,1.26
88902249.01,1,1,230.230416,-33.69246,6.387,-19.009,2460083.976548,7.7119842,4.058,3176.0,10.7188,536.15,1340.0,10.1757,297.716,6458.0,4.03,1.83
24358417.01,1,1,81.344582,-34.668249,38.0,18.022,2459183.68068,22.6539607,3.468,11530.0,12.2765,13.8485,537.0,11.7024,313.996,5523.0,4.33,1.12
29959761.01,1,0,42.261441,-16.557655,59.809,84.904,2459169.749893,1.6471574,1.033,3880.0,6.06894,362.237,1215.0,11.8012,178.999,5027.0,4.64,0.73
100267480.01,1,0,306.843521,-53.220653,45.658,-10.599,2458681.75145,0.87741,0.472,12050.0,8.59148,26.3008,630.0,12.722,121.433,3495.0,4.64,0.62
100589632.01,1,0,86.458859,-32.947641,-29.22,31.796,2459221.101551,3.9471567,1.699,1880.0,3.86968,71.367,809.0,11.1581,139.546,4794.0,4.47,0.84
219766989.01,1,0,192.32172,-21.333033,-0.794,-10.736,2459332.152874,0.5109902,0.709,2720.0,9.54792,4048.85,2222.0,11.9951,569.651,6095.0,4.13,1.53
124095888.01,1,0,196.285834,-31.985378,-6.391,-14.182,2459331.195756,1.1258127,0.374,1440.0,13.1558,570.852,1361.0,11.5137,395.046,6423.0,4.36,1.24
9727392.01,1,0,358.444734,-10.884958,0.799,3.355,2458355.325711,4.534451,4.936391,23574.842911,23.183789,1003.7032593,1435.559122,11.2932,502.927,6421.5,4.19,1.47459
31656385.01,1,0,46.659674,-66.007932,14.519,11.727,2459073.99562,22.84518,7.215,9210.0,15.1752,91.9765,862.0,11.9961,580.188,5963.1,4.08,1.57
39414571.01,1,1,89.130026,-5.01203,12.306,-15.424,2459227.044447,4.0197555,2.688,9750.0,9.57594,211.813,1062.0,11.5521,219.614,5216.0,4.44,0.94
344085117.01,1,0,108.017449,-50.247778,8.126,-20.872,2459962.920417,0.659752,0.6731474,1138.1047916,4.3019481,7130.6861294,2343.7030204,11.9732,415.137,5832.0,4.26,1.25112
401125028.01,1,1,134.957623,-48.488493,-5.178,-19.817,2459990.646884,5.1750108,2.0076562,13020.075325,11.4726621,162.7267425,910.9289033,11.6955,210.915,5177.0,4.48,0.892685
189620016.01,1,0,144.040606,-24.751118,-6.376,1.579,2459989.454493,1.1792344,1.7572263,5398.6996811,26.9739777,16257.6914094,2879.9468214,12.2186,1092.91,6127.1,3.67,2.6058199
332558858.01,1,1,61.68622,-16.755755,11.289,-39.175,2459168.5071,13.3368173,4.384,8210.0,11.2448,69.8726,805.0,12.5882,508.686,5517.0,4.26,1.2
201177276.01,1,1,358.092047,-53.043156,16.528,1.74,2459062.464298,5.4693888,1.8076781,32411.855989,11.5779216,27.5364506,584.247334,13.6521,211.247,3770.0,4.61871,0.638902
9006668.01,1,1,349.231081,-18.606646,-53.238,-0.195,2460205.747992,1.2730965,1.48,414.0,1.57925,660.277,1412.0,9.926601,80.5407,5024.0,4.5685,0.77
176220787.01,1,1,0.325761,-8.926251,2.473,9.647,2459092.524257,5.2153618,5.5895721,5205.8347338,17.7519701,1843.4632721,1671.1997882,9.4834,275.587,6067.2,3.73,2.3901401
32487566.01,1,1,4.603042,-15.267404,27.393,-24.407,2459090.383107,2.7567395,2.3808565,9248.4759918,13.8044661,1225.5263733,1509.0388299,10.5853,252.759,6034.0,4.26998,1.28427
9725627.01,1,1,358.408479,-10.118118,-19.202,-8.172,2458356.962228,4.1567834,3.9413609,4830.1859522,9.8517709,941.6088632,1412.8217887,10.9774,353.539,6362.5,4.59,1.38831
260849386.01,1,0,118.937216,-54.266268,-10.949,21.896,2458568.22176,1.0339,1.404,520.0,5.37338,2619.59,1993.0,10.7961,465.461,6444.0,3.84,2.28
293435336.01,1,1,26.632936,2.700389,45.399,-40.819,2459448.895243,1.8098811,3.7636624,13033.5612701,21.9555549,5139.026625,2159.4341567,9.02706,194.459,6278.2,3.97,1.89121
142087638.02,2,0,98.442149,-74.190098,-14.483,5.89,2458558.995549,74.6068965,4.8874071,2304.7237253,9.1295659,13.3540875,487.5546513,11.1464,295.737,6142.0,4.35874,1.18003
153078576.01,1,1,49.746545,-46.458025,10.824,-98.214,2459116.620626,2.7029187,1.6998642,5132.6782834,3.7942392,44.0592242,657.0962083,12.5264,92.4366,3596.0,4.71597,0.524573
321068176.01,1,0,44.338399,-41.191773,-20.002,-18.125,2459121.065867,12.9696927,1.1129072,4085.6845383,6.1709882,52.0502944,685.0551684,11.2711,187.553,5017.0,4.38114,0.972753
77031414.01,1,1,354.168696,-34.611304,87.963,-8.556,2458355.195919,1.3866519,2.3006751,14246.4665531,12.9811619,1879.9347662,1679.40501,10.9571,232.98,6286.0,4.438,1.07661
10837041.01,1,1,20.922457,-8.701794,-117.859,-95.29,2459116.012856,0.782765,1.2621481,519.1912192,1.7472713,651.9082071,1288.7431256,10.4238,59.5362,4099.0,4.52,0.727642
206498307.01,1,0,332.188392,-18.992719,55.708,-12.629,2459066.937927,13.4190392,5.9221882,4668.5368695,12.4259675,165.23271,914.4158726,11.3882,340.766,5184.9,3.9254,1.69269
237320326.01,1,1,344.873588,-60.447819,20.181,-2.193,2459062.739359,1.7771109,1.5669528,14073.5021163,12.9084635,1043.2121756,1449.482283,12.003,327.506,5627.0,4.45645,0.97906
237922465.01,1,1,57.338941,-60.787186,8.644,-10.165,2459352.544159,8.2754608,3.755,6510.0,11.5451,130.93,942.0,12.4333,557.733,5515.2,4.24,1.39
49617263.01,1,0,37.885227,-40.016204,33.492,11.933,2459139.2966,4.83266,2.308,830.0,4.9031,161.807,993.0,10.2589,257.337,5485.4,3.9,1.83
65347776.01,1,0,39.725259,-27.324227,38.618,-14.991,2459133.37121,25.86696,4.923,2240.0,7.41184,100.989,883.0,10.9166,135.101,5095.0,4.56,0.8
120585579.01,1,0,4.451423,-38.110855,-8.185,-9.526,2458357.778211,6.340315,4.249306,25410.703288,20.517917,400.7201062,1141.1166259,12.5766,577.489,6083.0,4.28983,1.2666
268532343.01,1,1,14.826814,-19.771164,44.886,18.641,2459136.26698,5.84259,3.747,2670.0,11.8252,307.599,1166.0,10.8285,435.174,5707.0,3.76,2.2
70524163.01,1,1,33.154021,-35.390918,28.914,-3.644,2459139.61885,4.3474,4.684,3520.0,10.753,786.037,1475.0,10.6918,327.927,5618.0,3.93,1.79
313891529.01,1,0,0.315071,-28.493223,20.554,-1.25,2459092.273962,12.3750537,6.6166181,4155.6104825,17.1909846,592.6032964,1258.376981,10.2845,410.945,6173.5,3.76326,2.36235
142937186.01,1,1,52.291732,-31.362867,150.453,41.387,2459169.61994,1.30613,0.634,560.0,1.99844,62.7136,783.0,9.0138,28.5147,4072.0,4.58,0.68
118327550.01,1,1,10.569754,-36.717974,-155.186,45.445,2458357.364688,7.397216,1.3164962,953.5477499,1.2711131,6.6743946,409.942287,10.3475,22.0337,3342.0,4.438,0.407103
318753380.01,1,1,40.179861,1.199676,284.011,231.78,2459148.098617,15.6692322,4.562853,1393.3814802,2.6868893,13.2931176,486.9971964,8.2969,23.9258,4214.44,4.52845,0.732115
439867639.01,1,1,43.316155,0.052337,57.212,-24.05,2458411.217326,0.3711334,0.4918187,2322.6218151,1.4062147,204.4873602,964.4647664,13.1292,48.582,3333.0,4.95786,0.272233
231721005.01,1,0,80.740227,-53.76459,0.846,12.289,2460121.423199,9.0182016,3.08,492.0,3.54998,762.028,1463.0,10.0039,490.818,9671.0,4.33,1.78
170729775.01,1,1,67.984371,-34.455533,10.001,-58.53,2459186.901539,16.6542431,7.792,10168.0,11.9082,362.642,1215.0,9.8999,156.786,6054.0,4.43,1.08
